model,fold,seed,condition,severity,window_accuracy,window_precision,window_recall,window_specificity,window_f1,window_auroc,window_tn,window_fp,window_fn,window_tp,window_loss,video_accuracy,video_precision,video_recall,video_specificity,video_f1,video_auroc,video_tn,video_fp,video_fn,video_tp,event_recall,detected_events,total_events,false_alarms,false_alarms_per_hour,mean_detection_delay_seconds
masked_bimamba,fold_0,seed_3407,confidence_noise,0.3,0.7728365384615384,0.4847328244274809,0.7016574585635359,0.7926267281105991,0.5733634311512416,0.8219865739915643,1032,270,108,254,0.3257647658196779,0.6129032258064516,0.5636363636363636,1.0,0.2258064516129032,0.7209302325581396,0.8532778355879291,7,24,0,31,1.0,31,31,43,395.7055214723925,-0.0709677419354839
masked_bimamba,fold_0,seed_3407,lower_body_missing,1.0,0.5384615384615384,0.2941176470588235,0.8011049723756906,0.4654377880184331,0.4302670623145401,0.697795995960316,606,696,72,290,0.3497099297551008,0.532258064516129,0.5166666666666667,1.0,0.064516129032258,0.6813186813186815,0.6690946930280958,2,29,0,31,1.0,31,31,38,349.6932515337422,0.1935483870967743
masked_bimamba,fold_0,seed_42,clean,0.0,0.8695913461538461,0.6912928759894459,0.7237569060773481,0.9101382488479264,0.7071524966261808,0.9000963243968056,1185,117,100,262,0.1221624260159352,0.7580645161290323,0.6818181818181818,0.967741935483871,0.5483870967741935,0.8,0.9084287200832466,17,14,1,30,0.967741935483871,30,31,19,174.8466257668711,0.3866666666666667
masked_bimamba,fold_0,seed_42,random_joint_drop,0.1,0.6268028846153846,0.3403205918618989,0.7624309392265194,0.5890937019969278,0.4705882352941176,0.7589354668975057,767,535,86,276,0.2487976149870799,0.5,0.5,1.0,0.0,0.6666666666666666,0.6295525494276795,0,31,0,31,1.0,31,31,61,561.3496932515336,-0.0451612903225806
masked_bimamba,fold_0,seed_42,random_joint_drop,0.2,0.4939903846153846,0.2837837837837837,0.8701657458563536,0.3894009216589861,0.4279891304347826,0.7224414627729544,507,795,47,315,0.3038979470729828,0.5,0.5,1.0,0.0,0.6666666666666666,0.6024973985431842,0,31,0,31,1.0,31,31,51,469.32515337423297,-0.5161290322580645
masked_bimamba,fold_0,seed_42,random_joint_drop,0.3,0.3221153846153846,0.2380300957592339,0.9613259668508288,0.1443932411674347,0.3815789473684211,0.6993108774431177,188,1114,14,348,0.4586773056250352,0.5,0.5,1.0,0.0,0.6666666666666666,0.5962539021852238,0,31,0,31,1.0,31,31,36,331.2883435582821,-0.7161290322580643
masked_bimamba,fold_0,seed_42,frame_drop,0.1,0.8653846153846154,0.680628272251309,0.7182320441988951,0.9062980030721968,0.6989247311827957,0.8896894705128532,1180,122,102,260,0.1131090598109249,0.7258064516129032,0.6521739130434783,0.967741935483871,0.4838709677419355,0.7792207792207793,0.90738813735692,15,16,1,30,0.967741935483871,30,31,25,230.06134969325143,0.4400000000000001
masked_bimamba,fold_0,seed_42,frame_drop,0.2,0.8527644230769231,0.6466165413533834,0.712707182320442,0.8917050691244239,0.6780551905387647,0.8731636835807215,1161,141,104,258,0.1166219592560082,0.7419354838709677,0.6666666666666666,0.967741935483871,0.5161290322580645,0.7894736842105263,0.8792924037460979,16,15,1,30,0.967741935483871,30,31,28,257.66871165644164,0.3333333333333333
masked_bimamba,fold_0,seed_42,frame_drop,0.3,0.8263221153846154,0.5831435079726651,0.7071823204419889,0.8594470046082949,0.6392009987515606,0.8525281971637345,1119,183,106,256,0.1332748555936492,0.7096774193548387,0.6382978723404256,0.967741935483871,0.4516129032258064,0.7692307692307693,0.8626430801248699,14,17,1,30,0.967741935483871,30,31,29,266.8711656441717,0.36
masked_bimamba,fold_0,seed_42,confidence_noise,0.1,0.8653846153846154,0.6815789473684211,0.7154696132596685,0.9070660522273426,0.6981132075471698,0.9009259023516732,1181,121,103,259,0.1193749036353368,0.7096774193548387,0.6326530612244898,1.0,0.4193548387096774,0.775,0.9094693028095732,13,18,0,31,1.0,31,31,22,202.45398773006127,0.2903225806451614
masked_bimamba,fold_0,seed_42,confidence_noise,0.2,0.859375,0.6624365482233503,0.7209944751381215,0.8978494623655914,0.6904761904761905,0.8933239130619277,1169,133,101,261,0.1210422982246829,0.6774193548387096,0.6078431372549019,1.0,0.3548387096774194,0.7560975609756097,0.8959417273673258,11,20,0,31,1.0,31,31,28,257.66871165644164,0.2387096774193549
